,Married,Age group,Education,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue
1041,0.0,2.0,2.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
1042,0.0,2.0,2.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
1043,0.0,2.0,2.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
1044,0.0,2.0,2.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
1045,0.0,2.0,2.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
1046,0.0,2.0,2.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
1047,0.0,2.0,2.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
1048,0.0,2.0,2.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
1049,0.0,2.0,2.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
1050,0.0,2.0,2.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
1051,0.0,2.0,2.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
1052,0.0,2.0,2.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
1053,0.0,2.0,2.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
1054,0.0,2.0,2.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
1055,0.0,2.0,2.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
1056,0.0,2.0,2.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
1057,0.0,2.0,2.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
1058,0.0,2.0,2.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
1059,0.0,2.0,2.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
1060,0.0,2.0,2.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
1061,0.0,2.0,2.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
1062,0.0,2.0,2.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
1063,0.0,2.0,2.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
1064,0.0,2.0,2.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
1065,0.0,2.0,2.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
1066,0.0,2.0,2.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
1067,0.0,2.0,2.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
1068,0.0,2.0,2.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
1069,0.0,2.0,2.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
1070,0.0,2.0,2.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
1071,0.0,2.0,2.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
1072,0.0,2.0,2.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
1073,0.0,2.0,2.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
1074,0.0,2.0,2.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
1075,0.0,2.0,2.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
1076,0.0,2.0,2.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
1077,0.0,2.0,2.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
1078,0.0,2.0,2.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
1079,0.0,2.0,2.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
1080,0.0,2.0,2.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
1081,0.0,2.0,2.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
1082,0.0,2.0,2.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
1083,0.0,2.0,2.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
1084,0.0,2.0,2.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
1085,0.0,2.0,2.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
1086,0.0,2.0,2.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
1087,0.0,2.0,2.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
1088,0.0,2.0,2.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
1089,0.0,2.0,2.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
1090,0.0,2.0,2.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
1091,0.0,2.0,2.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
1092,0.0,2.0,2.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
1093,0.0,2.0,2.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
1094,0.0,2.0,2.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
1095,0.0,2.0,2.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
1096,0.0,2.0,2.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
1097,0.0,2.0,2.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
1098,0.0,2.0,2.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
1099,0.0,2.0,2.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
1100,0.0,2.0,3.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
1101,0.0,2.0,3.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
1102,0.0,2.0,3.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
1103,0.0,2.0,3.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
1104,0.0,2.0,3.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
1105,0.0,2.0,3.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
1106,0.0,2.0,3.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
1107,0.0,2.0,3.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
1108,0.0,2.0,3.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
1109,0.0,2.0,3.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
1110,0.0,2.0,3.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
1111,0.0,2.0,3.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
1112,0.0,2.0,3.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
1113,0.0,2.0,3.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
1114,0.0,2.0,3.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
1115,0.0,2.0,3.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
1116,0.0,2.0,3.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
1117,0.0,2.0,3.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
1118,0.0,2.0,3.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
1119,0.0,2.0,3.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
1120,0.0,2.0,3.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
1121,0.0,2.0,3.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
1122,0.0,2.0,3.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
1123,0.0,2.0,3.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
1124,0.0,2.0,3.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
1125,0.0,2.0,3.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
1126,0.0,2.0,3.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
1127,0.0,2.0,3.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
1128,0.0,2.0,3.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
1129,0.0,2.0,3.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
1130,0.0,2.0,3.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
1131,0.0,2.0,3.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
1132,0.0,2.0,3.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
1133,0.0,2.0,3.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
1134,0.0,2.0,3.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
1135,0.0,2.0,3.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
1136,0.0,2.0,3.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
1137,0.0,2.0,3.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
1138,0.0,2.0,3.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
1139,0.0,2.0,3.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
1140,0.0,2.0,3.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
1141,0.0,2.0,3.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
1142,0.0,2.0,3.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
1143,0.0,2.0,3.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
1144,0.0,2.0,3.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
1145,0.0,2.0,3.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
1146,0.0,2.0,3.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
1147,0.0,2.0,3.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
1148,0.0,2.0,3.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
1149,0.0,2.0,3.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
1150,0.0,2.0,3.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
1151,0.0,2.0,3.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
1152,0.0,2.0,3.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
1153,0.0,2.0,3.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
1154,0.0,2.0,3.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
1155,0.0,2.0,3.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
1156,0.0,2.0,3.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
1157,0.0,2.0,3.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
1158,0.0,2.0,3.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
1159,0.0,2.0,3.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
1160,0.0,2.0,3.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
1161,0.0,2.0,3.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
1162,0.0,2.0,3.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
1163,0.0,2.0,3.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
1164,0.0,2.0,3.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
1165,0.0,2.0,3.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
1166,0.0,2.0,3.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
1167,0.0,2.0,3.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
1168,0.0,2.0,3.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
1169,0.0,2.0,3.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
1170,0.0,2.0,3.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
1171,0.0,2.0,3.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
1172,0.0,2.0,3.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
1173,0.0,2.0,3.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
1174,0.0,2.0,3.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
1175,0.0,2.0,3.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
1176,0.0,2.0,3.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
1177,0.0,2.0,3.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
1178,0.0,2.0,3.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
1179,0.0,2.0,3.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
1180,0.0,2.0,3.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
1181,0.0,2.0,3.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
1182,0.0,2.0,3.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
1183,0.0,2.0,3.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
1184,0.0,2.0,3.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
1185,0.0,2.0,3.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
1186,0.0,2.0,3.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
1187,0.0,2.0,3.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
1188,0.0,2.0,3.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
1189,0.0,2.0,3.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
1190,0.0,2.0,3.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
1191,0.0,2.0,3.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
1192,0.0,2.0,3.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
1193,0.0,2.0,3.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
1194,0.0,2.0,3.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
1195,0.0,2.0,3.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
1196,0.0,2.0,3.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
1197,0.0,2.0,3.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
1198,0.0,2.0,3.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
1199,0.0,2.0,3.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
1200,0.0,3.0,0.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
1201,0.0,3.0,0.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
1202,0.0,3.0,0.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
1203,0.0,3.0,0.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
1204,0.0,3.0,0.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
1205,0.0,3.0,0.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
1206,0.0,3.0,0.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
1207,0.0,3.0,0.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
1208,0.0,3.0,0.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
1209,0.0,3.0,0.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
1210,0.0,3.0,0.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
1211,0.0,3.0,0.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
1212,0.0,3.0,0.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
1213,0.0,3.0,0.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
1214,0.0,3.0,0.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
1215,0.0,3.0,0.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
1216,0.0,3.0,0.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
1217,0.0,3.0,0.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
1218,0.0,3.0,0.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
1219,0.0,3.0,0.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
1220,0.0,3.0,0.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
1221,0.0,3.0,0.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
1222,0.0,3.0,0.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
1223,0.0,3.0,0.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
1224,0.0,3.0,0.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
1225,0.0,3.0,0.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
1226,0.0,3.0,0.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
1227,0.0,3.0,0.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
1228,0.0,3.0,0.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
1229,0.0,3.0,0.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
1230,0.0,3.0,0.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
1231,0.0,3.0,0.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
1232,0.0,3.0,0.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
1233,0.0,3.0,0.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
1234,0.0,3.0,0.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
1235,0.0,3.0,0.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
1236,0.0,3.0,0.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
1237,0.0,3.0,0.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
1238,0.0,3.0,0.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
1239,0.0,3.0,0.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
1240,0.0,3.0,0.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
1241,0.0,3.0,0.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
1242,0.0,3.0,0.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
1243,0.0,3.0,0.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
1244,0.0,3.0,0.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
1245,0.0,3.0,0.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
1246,0.0,3.0,0.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
1247,0.0,3.0,0.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
1248,0.0,3.0,0.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
1249,0.0,3.0,0.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
1250,0.0,3.0,0.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
1251,0.0,3.0,0.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
1252,0.0,3.0,0.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
1253,0.0,3.0,0.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
1254,0.0,3.0,0.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
1255,0.0,3.0,0.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
1256,0.0,3.0,0.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
1257,0.0,3.0,0.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
1258,0.0,3.0,0.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
1259,0.0,3.0,0.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
1260,0.0,3.0,0.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
1261,0.0,3.0,0.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
1262,0.0,3.0,0.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
1263,0.0,3.0,0.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
1264,0.0,3.0,0.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
1265,0.0,3.0,0.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
1266,0.0,3.0,0.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
1267,0.0,3.0,0.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
1268,0.0,3.0,0.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
1269,0.0,3.0,0.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
1270,0.0,3.0,0.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
1271,0.0,3.0,0.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
1272,0.0,3.0,0.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
1273,0.0,3.0,0.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
1274,0.0,3.0,0.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
1275,0.0,3.0,0.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
1276,0.0,3.0,0.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
1277,0.0,3.0,0.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
1278,0.0,3.0,0.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
1279,0.0,3.0,0.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
1280,0.0,3.0,0.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
1281,0.0,3.0,0.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
1282,0.0,3.0,0.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
1283,0.0,3.0,0.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
1284,0.0,3.0,0.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
1285,0.0,3.0,0.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
1286,0.0,3.0,0.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
1287,0.0,3.0,0.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
1288,0.0,3.0,0.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
1289,0.0,3.0,0.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
1290,0.0,3.0,0.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
1291,0.0,3.0,0.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
1292,0.0,3.0,0.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
1293,0.0,3.0,0.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
1294,0.0,3.0,0.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
1295,0.0,3.0,0.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
1296,0.0,3.0,0.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
1297,0.0,3.0,0.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
1298,0.0,3.0,0.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
1299,0.0,3.0,0.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
1300,0.0,3.0,1.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
1301,0.0,3.0,1.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
